Provider,TotalReimbursement,AvgReimbursement,StdReimbursement,MaxReimbursement,MinReimbursement,TotalDeductible,AvgDeductible,TotalClaims,UniquePatients,AvgAge,StdAge,MinAge,MaxAge,MaleRatio,DeceasedRatio,AvgClaimDuration,StdClaimDuration,MaxClaimDuration,AvgAdmissionDuration,MaxAdmissionDuration,ChronicCond_Alzheimer_Prevalence,ChronicCond_Heartfailure_Prevalence,ChronicCond_KidneyDisease_Prevalence,ChronicCond_Cancer_Prevalence,ChronicCond_ObstrPulmonary_Prevalence,ChronicCond_Depression_Prevalence,ChronicCond_Diabetes_Prevalence,ChronicCond_IschemicHeart_Prevalence,ChronicCond_Osteoporasis_Prevalence,ChronicCond_rheumatoidarthritis_Prevalence,ChronicCond_stroke_Prevalence,RenalDiseaseIndicator_Prevalence,InpatientRatio,ClaimsPerPatient,ReimbursementPerPatient,ReimbursementPerClaim,OutpatientRatio,PotentialFraud,PotentialFraud_Binary
PRV55622,1500,1500.0,0.0,1500,1500,0,0.0,1,1,78.0,0.0,78,78,1.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1500.0,1.0,No,0
PRV55623,2950,327.77777777777777,489.91779355769927,1400,10,0,0.0,9,8,85.0,13.143439428094915,60,101,0.2222222222222222,0.0,3.2222222222222223,6.666666666666666,21,0.0,0.0,0.5555555555555556,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.7777777777777778,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,1.125,368.75,327.77777777777777,1.0,No,0
PRV55624,100,50.0,28.284271247461902,70,30,0,0.0,2,2,74.5,3.5355339059327378,72,77,1.0,0.0,1.0,0.0,1,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,1.0,50.0,50.0,1.0,No,0
PRV55625,5910,281.42857142857144,349.7754381640557,1200,10,0,0.0,21,16,85.38095238095238,12.427695645115346,59,107,0.5714285714285714,0.0,1.0476190476190477,0.21821789023599236,2,0.0,0.0,0.47619047619047616,0.6190476190476191,0.47619047619047616,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.7619047619047619,0.38095238095238093,0.047619047619047616,0.0,0.23809523809523808,0.0,1.3125,369.375,281.42857142857144,1.0,No,0
PRV55626,810,90.0,82.15838362577492,300,30,0,0.0,9,9,85.88888888888889,14.546859149352864,54,97,0.3333333333333333,0.0,1.0,0.0,1,0.0,0.0,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.0,1.0,90.0,90.0,1.0,No,0
PRV55627,5980,157.3684210526316,327.7992481442354,1900,0,70,1.8421052631578947,38,32,76.47368421052632,16.098911902303282,39,107,0.3684210526315789,0.02631578947368421,1.7105263157894737,2.95834042900464,18,0.0,0.0,0.3157894736842105,0.6578947368421053,0.39473684210526316,0.07894736842105263,0.2631578947368421,0.4473684210526316,0.7631578947368421,0.7631578947368421,0.3157894736842105,0.18421052631578946,0.23684210526315788,0.2631578947368421,0.0,1.1875,186.875,157.3684210526316,1.0,No,0
PRV55631,400,200.0,282.842712474619,400,0,0,0.0,2,2,95.0,8.48528137423857,89,101,0.0,0.0,1.0,0.0,1,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,200.0,200.0,1.0,No,0
PRV55632,60,60.0,0.0,60,60,100,100.0,1,1,79.0,0.0,79,79,1.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,60.0,1.0,No,0
PRV55633,91690,256.1173184357542,546.8527295044418,4060,0,1150,3.212290502793296,358,209,80.27374301675978,13.198248460351456,34,106,0.441340782122905,0.01675977653631285,2.1396648044692737,4.093109862526656,21,0.0,0.0,0.3770949720670391,0.5502793296089385,0.38268156424581007,0.1452513966480447,0.3016759776536313,0.42178770949720673,0.6675977653631285,0.7039106145251397,0.3324022346368715,0.20949720670391062,0.09217877094972067,0.21508379888268156,0.0,1.7129186602870814,438.7081339712919,256.1173184357542,1.0,No,0
PRV55634,3500,1750.0,2192.0310216782973,3300,200,0,0.0,2,2,66.5,14.849242404917497,56,77,0.5,0.0,1.0,0.0,1,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1750.0,1750.0,1.0,No,0
PRV55635,13490,228.64406779661016,501.6574515685002,3300,10,100,1.694915254237288,59,58,79.52542372881356,14.456064151961767,37,105,0.5254237288135594,0.0,2.9661016949152543,5.426518861572037,21,0.0,0.0,0.423728813559322,0.6271186440677966,0.3050847457627119,0.23728813559322035,0.2542372881355932,0.3050847457627119,0.6610169491525424,0.6779661016949152,0.4067796610169492,0.2033898305084746,0.0847457627118644,0.13559322033898305,0.0,1.0172413793103448,232.58620689655172,228.64406779661016,1.0,No,0
PRV55637,300,300.0,0.0,300,300,0,0.0,1,1,78.0,0.0,78,78,0.0,0.0,21.0,0.0,21,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,300.0,300.0,1.0,No,0
PRV55638,360,72.0,75.63068160475615,200,20,0,0.0,5,4,87.0,7.1763500472036625,77,94,0.4,0.0,3.4,3.361547262794322,8,0.0,0.0,0.4,0.4,0.2,0.4,0.2,0.4,0.4,0.8,0.0,0.2,0.0,0.0,0.0,1.25,90.0,72.0,1.0,No,0
PRV55639,440,110.0,63.770421565696644,200,50,0,0.0,4,4,75.5,9.848857801796104,63,87,0.5,0.0,1.0,0.0,1,0.0,0.0,0.25,0.25,0.5,0.0,0.25,0.5,0.75,0.5,0.5,0.75,0.0,0.25,0.0,1.0,110.0,110.0,1.0,No,0
PRV55640,11900,185.9375,303.8311913828843,1900,0,380,5.9375,64,49,79.578125,13.722654988034744,36,101,0.390625,0.0,1.390625,1.8483556613362182,14,0.0,0.0,0.296875,0.5625,0.3125,0.09375,0.328125,0.390625,0.65625,0.6875,0.296875,0.203125,0.171875,0.15625,0.0,1.3061224489795917,242.85714285714286,185.9375,1.0,No,0
PRV55641,840,420.0,537.4011537017761,800,40,0,0.0,2,2,79.0,0.0,79,79,0.0,0.0,1.0,0.0,1,0.0,0.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,420.0,420.0,1.0,No,0
PRV55642,2900,1450.0,1484.9242404917497,2500,400,0,0.0,2,2,90.0,1.4142135623730951,89,91,0.0,0.0,4.5,4.949747468305833,8,0.0,0.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,1.0,1450.0,1450.0,1.0,No,0
PRV55644,5060,174.48275862068965,430.19585412507627,2200,10,50,1.7241379310344827,29,26,80.0,13.966797362725234,48,107,0.6206896551724138,0.0,1.7586206896551724,3.70959347420204,21,0.0,0.0,0.3448275862068966,0.6206896551724138,0.3103448275862069,0.2413793103448276,0.20689655172413793,0.4827586206896552,0.5862068965517241,0.7241379310344828,0.2413793103448276,0.1724137931034483,0.13793103448275862,0.20689655172413793,0.0,1.1153846153846154,194.6153846153846,174.48275862068965,1.0,No,0
PRV55646,300,150.0,70.71067811865476,200,100,0,0.0,2,2,84.5,4.949747468305833,81,88,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,150.0,150.0,1.0,No,0
PRV55648,80,40.0,28.284271247461902,60,20,100,50.0,2,2,73.5,24.748737341529164,56,91,0.0,0.0,1.0,0.0,1,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,40.0,40.0,1.0,No,0
PRV55649,100,50.0,0.0,50,50,0,0.0,2,1,92.0,0.0,92,92,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,50.0,1.0,No,0
PRV55650,220,55.0,23.804761428476166,90,40,0,0.0,4,4,87.0,4.760952285695233,82,92,0.5,0.0,1.0,0.0,1,0.0,0.0,0.0,0.75,0.25,0.25,0.25,0.25,0.75,1.0,0.75,0.25,0.0,0.75,0.0,1.0,55.0,55.0,1.0,No,0
PRV55652,6140,219.28571428571428,621.5210051063116,3200,10,50,1.7857142857142858,28,27,78.5,13.489364809469826,39,107,0.5,0.0,2.5357142857142856,4.902623204542063,21,0.0,0.0,0.4642857142857143,0.5,0.17857142857142858,0.10714285714285714,0.2857142857142857,0.5357142857142857,0.7142857142857143,0.7857142857142857,0.39285714285714285,0.32142857142857145,0.07142857142857142,0.14285714285714285,0.0,1.037037037037037,227.40740740740742,219.28571428571428,1.0,No,0
PRV55653,6400,256.0,499.0574449232607,2200,0,0,0.0,25,25,82.24,10.890668788768972,61,107,0.44,0.0,1.8,4.0,21,0.0,0.0,0.28,0.48,0.24,0.12,0.24,0.4,0.68,0.6,0.16,0.36,0.08,0.12,0.0,1.0,256.0,256.0,1.0,No,0
PRV55654,195200,337.71626297577853,632.4790780506489,3300,0,2290,3.961937716262976,578,374,79.93944636678201,14.16361931139018,35,107,0.4134948096885813,0.01903114186851211,2.9186851211072664,5.447270189204652,21,0.0,0.0,0.41522491349480967,0.5778546712802768,0.40657439446366783,0.1384083044982699,0.3062283737024221,0.36678200692041524,0.6903114186851211,0.7716262975778547,0.2837370242214533,0.30103806228373703,0.12283737024221453,0.2041522491349481,0.0,1.5454545454545454,521.9251336898395,337.71626297577853,1.0,No,0
PRV55655,230,76.66666666666667,106.92676621563626,200,10,0,0.0,3,3,84.0,6.928203230275509,80,92,0.6666666666666666,0.0,1.0,0.0,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,76.66666666666667,76.66666666666667,1.0,No,0
PRV55656,10170,339.0,717.2329492210154,3300,10,0,0.0,30,26,76.53333333333333,13.63750744070933,48,102,0.43333333333333335,0.0,3.2333333333333334,6.032574410895278,21,0.0,0.0,0.5333333333333333,0.6666666666666666,0.4,0.2,0.3,0.43333333333333335,0.7,0.6,0.4,0.3,0.16666666666666666,0.2,0.0,1.1538461538461537,391.15384615384613,339.0,1.0,No,0
PRV55657,1700,1700.0,0.0,1700,1700,0,0.0,1,1,82.0,0.0,82,82,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1700.0,1700.0,1.0,No,0
PRV55658,196400,13093.333333333334,12656.532286681431,36000,0,16020,1068.0,15,14,80.13333333333334,15.188654913955945,41,102,0.6,0.0,10.266666666666667,9.647106647418523,36,10.266666666666667,36.0,0.5333333333333333,0.8666666666666667,0.6666666666666666,0.13333333333333333,0.6,0.3333333333333333,0.9333333333333333,0.8,0.2,0.3333333333333333,0.13333333333333333,0.26666666666666666,1.0,1.0714285714285714,14028.57142857143,13093.333333333334,0.0,No,0
PRV55659,227000,11350.0,10348.02294872641,38000,0,21360,1068.0,20,18,80.85,12.778579939224773,49,102,0.3,0.0,6.8,6.598245380801108,32,6.8,32.0,0.6,0.65,0.6,0.2,0.65,0.7,0.7,0.9,0.5,0.45,0.1,0.2,1.0,1.1111111111111112,12611.111111111111,11350.0,0.0,Yes,1
PRV55660,33000,8250.0,6701.989754294368,18000,3000,4272,1068.0,4,4,84.0,10.230672835481872,77,99,0.5,0.0,4.25,0.9574271077563381,5,4.25,5.0,0.5,0.5,0.75,0.0,0.25,0.25,0.75,0.75,0.5,0.5,0.25,0.25,1.0,1.0,8250.0,8250.0,0.0,No,0
PRV55661,202000,14428.57142857143,13030.81723462492,52000,4000,14952,1068.0,14,11,83.5,14.637938064127434,37,102,0.35714285714285715,0.0,5.285714285714286,3.5826198284446584,13,5.285714285714286,13.0,0.5,0.9285714285714286,0.7857142857142857,0.07142857142857142,0.5714285714285714,0.42857142857142855,0.7857142857142857,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.0,0.35714285714285715,1.0,1.2727272727272727,18363.636363636364,14428.57142857143,0.0,No,0
PRV55662,233000,8321.42857142857,5333.705344168602,25000,2000,29904,1068.0,28,27,80.5,12.871156384205214,46,106,0.21428571428571427,0.0,7.714285714285714,8.68739888982309,36,7.714285714285714,36.0,0.5,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.5357142857142857,0.75,0.7857142857142857,0.8214285714285714,0.25,0.14285714285714285,0.17857142857142858,0.10714285714285714,1.0,1.037037037037037,8629.62962962963,8321.42857142857,0.0,No,0
PRV55663,36000,5142.857142857143,4879.500364742666,13000,0,7476,1068.0,7,7,77.57142857142857,4.64962876142253,68,83,0.8571428571428571,0.0,5.714285714285714,4.750939756661683,15,5.714285714285714,15.0,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.42857142857142855,0.5714285714285714,1.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,1.0,1.0,5142.857142857143,5142.857142857143,0.0,No,0
PRV55664,205000,10250.0,8045.103119943604,40000,2000,21360,1068.0,20,17,83.7,9.257145177758924,73,105,0.6,0.0,6.75,4.1023100039393725,17,6.75,17.0,0.65,0.8,0.8,0.25,0.55,0.45,0.8,0.9,0.1,0.25,0.25,0.35,1.0,1.1764705882352942,12058.823529411764,10250.0,0.0,No,0
PRV55665,9000,9000.0,0.0,9000,9000,1068,1068.0,1,1,76.0,0.0,76,76,1.0,0.0,5.0,0.0,5,5.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,9000.0,9000.0,0.0,No,0
PRV55666,125000,6578.9473684210525,3005.842264540547,13000,2000,20292,1068.0,19,19,79.26315789473684,11.27850514751725,53,97,0.5263157894736842,0.0,7.631578947368421,6.130166993518289,28,7.631578947368421,28.0,0.631578947368421,0.631578947368421,0.5789473684210527,0.21052631578947367,0.47368421052631576,0.5263157894736842,0.8421052631578947,0.8421052631578947,0.42105263157894735,0.3684210526315789,0.15789473684210525,0.21052631578947367,1.0,1.0,6578.9473684210525,6578.9473684210525,0.0,No,0
PRV55667,382180,10057.368421052632,10462.6637826208,46000,80,40584,1068.0,38,33,80.94736842105263,14.617552145467528,44,106,0.34210526315789475,0.0,7.473684210526316,6.989323294411127,36,7.473684210526316,36.0,0.631578947368421,0.631578947368421,0.6842105263157895,0.23684210526315788,0.5,0.5789473684210527,0.868421052631579,0.7368421052631579,0.4473684210526316,0.39473684210526316,0.10526315789473684,0.21052631578947367,1.0,1.1515151515151516,11581.212121212122,10057.368421052632,0.0,Yes,1
PRV55668,47000,11750.0,11383.46754435279,22000,0,4272,1068.0,4,4,83.25,16.255768207008856,64,103,0.25,0.0,4.5,3.1091263510296048,9,4.5,9.0,0.5,0.25,0.25,0.25,0.0,0.25,0.5,0.75,0.25,0.5,0.0,0.25,1.0,1.0,11750.0,11750.0,0.0,No,0
PRV55670,98000,10888.888888888889,6193.634725354015,21000,4000,9612,1068.0,9,8,87.55555555555556,9.31545907498808,74,97,0.2222222222222222,0.1111111111111111,6.666666666666667,8.215838362577491,28,6.666666666666667,28.0,0.6666666666666666,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,1.0,1.125,12250.0,10888.888888888889,0.0,Yes,1
PRV55671,16000,8000.0,1414.213562373095,9000,7000,2136,1068.0,2,2,82.5,6.363961030678928,78,87,0.0,0.0,9.0,4.242640687119285,12,9.0,12.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,1.0,1.0,8000.0,8000.0,0.0,No,0
PRV55673,110000,1833.3333333333333,4907.204204773288,31000,0,9662,161.03333333333333,60,56,78.88333333333334,14.377585741403614,33,107,0.38333333333333336,0.0,3.3333333333333335,5.818342319306485,25,5.777777777777778,25.0,0.35,0.7,0.4,0.18333333333333332,0.3,0.35,0.65,0.7666666666666667,0.26666666666666666,0.3,0.16666666666666666,0.18333333333333332,0.15,1.0714285714285714,1964.2857142857142,1833.3333333333333,0.85,Yes,1
PRV55674,4990,554.4444444444445,778.3493931248214,2300,40,0,0.0,9,8,81.44444444444444,11.359039474259161,64,94,0.2222222222222222,0.0,5.444444444444445,8.819171036881968,21,0.0,0.0,0.1111111111111111,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.5555555555555556,1.0,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.0,1.125,623.75,554.4444444444445,1.0,No,0
PRV55675,98840,1190.8433734939758,8235.637787557918,75000,0,2406,28.987951807228917,83,53,79.3132530120482,14.380650711932997,52,107,0.4819277108433735,0.0,2.397590361445783,4.30240930527883,21,4.5,6.0,0.43373493975903615,0.5903614457831325,0.43373493975903615,0.0963855421686747,0.3253012048192771,0.37349397590361444,0.6987951807228916,0.6746987951807228,0.3132530120481928,0.30120481927710846,0.21686746987951808,0.21686746987951808,0.024096385542168676,1.5660377358490567,1864.9056603773586,1190.8433734939758,0.9759036144578314,No,0
PRV55676,1040300,6229.34131736527,7036.210828033479,42000,0,123050,736.8263473053893,167,150,80.25748502994011,12.432450771711894,35,107,0.3772455089820359,0.005988023952095809,4.311377245508982,4.351850723344528,29,5.443478260869565,29.0,0.40718562874251496,0.6407185628742516,0.562874251497006,0.17365269461077845,0.41317365269461076,0.46706586826347307,0.7724550898203593,0.8383233532934131,0.32934131736526945,0.3592814371257485,0.17964071856287425,0.25149700598802394,0.688622754491018,1.1133333333333333,6935.333333333333,6229.34131736527,0.31137724550898205,Yes,1
PRV55677,17200,204.76190476190476,363.33620193933564,2400,0,450,5.357142857142857,84,79,77.67857142857143,12.001165319206834,42,106,0.4523809523809524,0.0,1.9047619047619047,3.835845668274523,21,0.0,0.0,0.36904761904761907,0.5,0.2619047619047619,0.15476190476190477,0.25,0.3333333333333333,0.5476190476190477,0.6785714285714286,0.3333333333333333,0.39285714285714285,0.14285714285714285,0.13095238095238096,0.0,1.0632911392405062,217.72151898734177,204.76190476190476,1.0,No,0
PRV55678,129290,8080.625,11206.702440206634,36000,10,9612,600.75,16,16,80.3125,16.07780561312188,35,102,0.5625,0.0625,4.5,5.477225575051661,21,5.0,13.0,0.3125,0.625,0.5,0.1875,0.375,0.5625,0.8125,0.875,0.1875,0.3125,0.125,0.3125,0.5625,1.0,8080.625,8080.625,0.4375,No,0
PRV55679,147280,643.1441048034934,2690.0063068508066,30000,0,10022,43.76419213973799,229,89,78.22270742358079,14.068074146149758,35,107,0.4410480349344978,0.0,2.489082969432314,4.743981740253415,21,5.0,8.0,0.4890829694323144,0.537117903930131,0.2445414847161572,0.2663755458515284,0.3537117903930131,0.34497816593886466,0.6986899563318777,0.7816593886462883,0.23580786026200873,0.17467248908296942,0.14847161572052403,0.12663755458515283,0.039301310043668124,2.5730337078651684,1654.8314606741574,643.1441048034934,0.9606986899563319,No,0
PRV55680,68060,330.3883495145631,914.5356516861809,9000,0,5670,27.524271844660195,206,72,81.1747572815534,12.787896094595318,43,105,0.4174757281553398,0.019417475728155338,2.4854368932038833,4.715028546937668,21,3.8,5.0,0.47572815533980584,0.6213592233009708,0.3592233009708738,0.14563106796116504,0.3300970873786408,0.49514563106796117,0.6553398058252428,0.7572815533980582,0.3106796116504854,0.20388349514563106,0.08737864077669903,0.16019417475728157,0.024271844660194174,2.861111111111111,945.2777777777778,330.3883495145631,0.9757281553398058,No,0
PRV55682,62740,2727.8260869565215,4822.348500397761,15000,20,6498,282.5217391304348,23,19,82.82608695652173,13.966362752612056,43,105,0.30434782608695654,0.0,3.260869565217391,5.42064564507644,26,9.0,26.0,0.5652173913043478,0.6956521739130435,0.5217391304347826,0.08695652173913043,0.4782608695652174,0.4782608695652174,0.6521739130434783,0.8695652173913043,0.2608695652173913,0.4782608695652174,0.13043478260869565,0.17391304347826086,0.2608695652173913,1.2105263157894737,3302.1052631578946,2727.8260869565215,0.7391304347826086,No,0
PRV55683,4100,146.42857142857142,202.26887652997533,900,10,200,7.142857142857143,28,10,79.75,10.817081827334913,67,96,0.25,0.0,2.2142857142857144,4.425156560169435,21,0.0,0.0,0.6785714285714286,0.8571428571428571,0.5,0.07142857142857142,0.5357142857142857,0.21428571428571427,0.7857142857142857,0.6785714285714286,0.32142857142857145,0.35714285714285715,0.03571428571428571,0.17857142857142858,0.0,2.8,410.0,146.42857142857142,1.0,No,0
PRV55684,410,136.66666666666666,141.53915830374763,300,50,0,0.0,3,3,69.0,9.643650760992955,58,76,0.3333333333333333,0.0,1.0,0.0,1,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,136.66666666666666,136.66666666666666,1.0,No,0
PRV55687,61240,756.0493827160494,1774.6419913692066,12000,0,5490,67.77777777777777,81,48,78.34567901234568,15.525109092875297,35,107,0.49382716049382713,0.0,2.5308641975308643,4.904300204292878,21,4.2,7.0,0.4691358024691358,0.7777777777777778,0.49382716049382713,0.08641975308641975,0.3950617283950617,0.48148148148148145,0.7283950617283951,0.8888888888888888,0.345679012345679,0.4074074074074074,0.037037037037037035,0.2839506172839506,0.06172839506172839,1.6875,1275.8333333333333,756.0493827160494,0.9382716049382716,No,0
PRV55688,23600,502.1276595744681,2036.129038545844,14000,0,1208,25.70212765957447,47,29,85.61702127659575,12.928823867099975,45,105,0.425531914893617,0.0,2.8297872340425534,4.997038901172722,21,9.0,9.0,0.2978723404255319,0.6170212765957447,0.425531914893617,0.10638297872340426,0.1702127659574468,0.6170212765957447,0.5957446808510638,0.6595744680851063,0.3829787234042553,0.3617021276595745,0.02127659574468085,0.2978723404255319,0.02127659574468085,1.6206896551724137,813.7931034482758,502.1276595744681,0.9787234042553191,No,0
PRV55689,1226770,2126.117850953206,5732.880902689357,57000,0,113072,195.96533795493934,577,361,80.08145580589255,12.584103975927313,35,107,0.4194107452339688,0.010398613518197574,3.169844020797227,5.149729511161555,36,6.836538461538462,36.0,0.4679376083188908,0.5823223570190641,0.4852686308492201,0.16984402079722705,0.35181975736568455,0.4090121317157712,0.7313691507798961,0.7469670710571924,0.31369150779896016,0.3050259965337955,0.11265164644714037,0.19064124783362218,0.18024263431542462,1.5983379501385042,3398.2548476454294,2126.117850953206,0.8197573656845754,Yes,1
PRV55690,168510,1851.7582417582419,5364.872286645289,37000,0,16180,177.8021978021978,91,75,80.2967032967033,12.927571315684176,42,107,0.43956043956043955,0.0,2.7142857142857144,4.145374166963338,21,6.266666666666667,13.0,0.3516483516483517,0.5824175824175825,0.5494505494505495,0.16483516483516483,0.38461538461538464,0.32967032967032966,0.6923076923076923,0.7362637362637363,0.1978021978021978,0.2857142857142857,0.14285714285714285,0.21978021978021978,0.16483516483516483,1.2133333333333334,2246.8,1851.7582417582419,0.8351648351648352,No,0
PRV55691,22060,551.5,1528.5245944692672,7000,0,3204,80.1,40,15,86.05,12.883999219863211,69,107,0.575,0.2,2.525,5.078802099829326,21,8.0,18.0,0.375,0.625,0.225,0.125,0.325,0.15,0.825,0.725,0.35,0.35,0.2,0.025,0.075,2.6666666666666665,1470.6666666666667,551.5,0.925,No,0
PRV55692,48480,318.94736842105266,1103.7960735779093,10000,0,3664,24.105263157894736,152,79,77.26315789473684,12.705912917781303,42,101,0.5197368421052632,0.0,2.026315789473684,3.5934955374624145,21,7.0,9.0,0.42105263157894735,0.6447368421052632,0.375,0.07236842105263158,0.14473684210526316,0.27631578947368424,0.6842105263157895,0.7171052631578947,0.2236842105263158,0.2236842105263158,0.15789473684210525,0.19078947368421054,0.019736842105263157,1.9240506329113924,613.6708860759494,318.94736842105266,0.9802631578947368,No,0
PRV55695,15150,207.53424657534248,385.7092342610118,2400,0,420,5.7534246575342465,73,51,79.54794520547945,10.257844012010207,36,105,0.4520547945205479,0.0,3.315068493150685,6.055017919802748,21,0.0,0.0,0.3287671232876712,0.6438356164383562,0.4520547945205479,0.136986301369863,0.2602739726027397,0.4931506849315068,0.7808219178082192,0.6712328767123288,0.3424657534246575,0.3424657534246575,0.136986301369863,0.1917808219178082,0.0,1.4313725490196079,297.05882352941177,207.53424657534248,1.0,No,0
PRV55697,7430,285.7692307692308,440.80084461736755,1700,0,100,3.8461538461538463,26,24,75.76923076923077,11.799348091509774,42,96,0.5,0.0,1.3846153846153846,1.7680932798226023,10,0.0,0.0,0.2692307692307692,0.2692307692307692,0.38461538461538464,0.07692307692307693,0.19230769230769232,0.4230769230769231,0.6153846153846154,0.7307692307692307,0.23076923076923078,0.15384615384615385,0.038461538461538464,0.15384615384615385,0.0,1.0833333333333333,309.5833333333333,285.7692307692308,1.0,No,0
PRV55699,22960,765.3333333333334,2103.213851643985,11000,0,1208,40.266666666666666,30,7,83.3,14.0274361704925,59,103,0.7333333333333333,0.0,2.966666666666667,5.720401079098137,21,4.0,4.0,0.4666666666666667,0.4,0.03333333333333333,0.0,0.36666666666666664,0.7333333333333333,0.8,0.9,0.6,0.5,0.0,0.0,0.03333333333333333,4.285714285714286,3280.0,765.3333333333334,0.9666666666666667,No,0
PRV55700,83030,2767.6666666666665,10401.757372520357,57000,20,3274,109.13333333333334,30,26,79.9,10.502380682492898,57,98,0.36666666666666664,0.0,2.3333333333333335,4.229072885546473,21,7.0,13.0,0.5333333333333333,0.5,0.4666666666666667,0.13333333333333333,0.36666666666666664,0.5666666666666667,0.5,0.7,0.3333333333333333,0.26666666666666666,0.16666666666666666,0.13333333333333333,0.1,1.1538461538461537,3193.4615384615386,2767.6666666666665,0.9,No,0
PRV55701,50800,273.1182795698925,503.49261997248175,3300,0,780,4.193548387096774,186,70,78.88709677419355,12.995348238890847,37,107,0.41935483870967744,0.005376344086021506,2.118279569892473,4.162508241668566,21,0.0,0.0,0.40860215053763443,0.5376344086021505,0.3548387096774194,0.12903225806451613,0.25806451612903225,0.3709677419354839,0.7419354838709677,0.7150537634408602,0.3709677419354839,0.12365591397849462,0.14516129032258066,0.11290322580645161,0.0,2.657142857142857,725.7142857142857,273.1182795698925,1.0,No,0
PRV55702,3640,260.0,511.5286291709766,1800,0,50,3.5714285714285716,14,14,79.5,14.939622073275741,58,105,0.6428571428571429,0.0,1.9285714285714286,3.1976983480739274,13,0.0,0.0,0.2857142857142857,0.6428571428571429,0.35714285714285715,0.21428571428571427,0.42857142857142855,0.35714285714285715,0.8571428571428571,0.7857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,1.0,260.0,260.0,1.0,No,0
PRV55703,34700,598.2758620689655,1738.7433836377295,11000,0,3314,57.13793103448276,58,45,78.24137931034483,13.280126749590101,45,102,0.25862068965517243,0.017241379310344827,3.310344827586207,6.061691317890894,21,5.666666666666667,8.0,0.3620689655172414,0.7068965517241379,0.29310344827586204,0.10344827586206896,0.22413793103448276,0.1724137931034483,0.6896551724137931,0.6379310344827587,0.27586206896551724,0.10344827586206896,0.13793103448275862,0.1206896551724138,0.05172413793103448,1.288888888888889,771.1111111111111,598.2758620689655,0.9482758620689655,No,0
